experiment_id,stream,namespace,dag_id,cell_id,task_count,topology_family,weight_type,target_rho_l_bin,observation_index,attempt,raw_seed,accepted,reason,rho_l,longest_path_count,rho_h_low,rho_h_high
EXP-08,confirmatory,EXP-08-confirmatory-v1,exp08_confirmatory_n8_wide_layered_lognormal_01,n8_wide_layered_lognormal,8,wide_layered,lognormal,low,1,5,5321034842462874925,false,rho_l_outside_target_bin,0.4210526315789473684210526316,1,,
EXP-08,confirmatory,EXP-08-confirmatory-v1,exp08_confirmatory_n8_wide_layered_lognormal_01,n8_wide_layered_lognormal,8,wide_layered,lognormal,low,1,6,14289101825422064060,true,accepted_all_structural_and_allocator_checks,0.2857142857142857142857142857,1,0.3,0.7
EXP-08,confirmatory,EXP-08-confirmatory-v1,exp08_confirmatory_n8_wide_layered_lognormal_02,n8_wide_layered_lognormal,8,wide_layered,lognormal,low,2,0,4434416992238182092,false,rho_l_outside_target_bin,0.4,1,,
EXP-08,confirmatory,EXP-08-confirmatory-v1,exp08_confirmatory_n8_wide_layered_lognormal_02,n8_wide_layered_lognormal,8,wide_layered,lognormal,low,2,1,16580179887059177502,false,rho_l_outside_target_bin,0.4117647058823529411764705882,1,,
EXP-08,confirmatory,EXP-08-confirmatory-v1,exp08_confirmatory_n8_wide_layered_lognormal_02,n8_wide_layered_lognormal,8,wide_layered,lognormal,low,2,2,3751271617944124974,false,rho_l_outside_target_bin,0.3888888888888888888888888889,1,,
EXP-08,confirmatory,EXP-08-confirmatory-v1,exp08_confirmatory_n8_wide_layered_lognormal_02,n8_wide_layered_lognormal,8,wide_layered,lognormal,low,2,3,112351443125607791,false,rho_l_outside_target_bin,0.3333333333333333333333333333,3,,
EXP-08,confirmatory,EXP-08-confirmatory-v1,exp08_confirmatory_n8_wide_layered_lognormal_02,n8_wide_layered_lognormal,8,wide_layered,lognormal,low,2,4,5167826361969446050,false,rho_l_outside_target_bin,0.375,1,,
EXP-08,confirmatory,EXP-08-confirmatory-v1,exp08_confirmatory_n8_wide_layered_lognormal_02,n8_wide_layered_lognormal,8,wide_layered,lognormal,low,2,5,791150373087593143,false,rho_l_outside_target_bin,0.3571428571428571428571428571,4,,
EXP-08,confirmatory,EXP-08-confirmatory-v1,exp08_confirmatory_n8_wide_layered_lognormal_02,n8_wide_layered_lognormal,8,wide_layered,lognormal,low,2,6,1693616320815979626,false,rho_l_outside_target_bin,0.3529411764705882352941176471,2,,
EXP-08,confirmatory,EXP-08-confirmatory-v1,exp08_confirmatory_n8_wide_layered_lognormal_02,n8_wide_layered_lognormal,8,wide_layered,lognormal,low,2,7,15501451962204811497,false,rho_l_outside_target_bin,0.3888888888888888888888888889,1,,
EXP-08,confirmatory,EXP-08-confirmatory-v1,exp08_confirmatory_n8_wide_layered_lognormal_02,n8_wide_layered_lognormal,8,wide_layered,lognormal,low,2,8,16508502863857751647,false,rho_l_outside_target_bin,0.4166666666666666666666666667,1,,
EXP-08,confirmatory,EXP-08-confirmatory-v1,exp08_confirmatory_n8_wide_layered_lognormal_02,n8_wide_layered_lognormal,8,wide_layered,lognormal,low,2,9,14714284844833919515,false,rho_l_outside_target_bin,0.3529411764705882352941176471,1,,
EXP-08,confirmatory,EXP-08-confirmatory-v1,exp08_confirmatory_n8_wide_layered_lognormal_02,n8_wide_layered_lognormal,8,wide_layered,lognormal,low,2,10,6092434019927985407,false,rho_l_outside_target_bin,0.375,1,,
EXP-08,confirmatory,EXP-08-confirmatory-v1,exp08_confirmatory_n8_wide_layered_lognormal_02,n8_wide_layered_lognormal,8,wide_layered,lognormal,low,2,11,17813613612066373339,false,rho_l_outside_target_bin,0.3809523809523809523809523810,1,,
EXP-08,confirmatory,EXP-08-confirmatory-v1,exp08_confirmatory_n8_wide_layered_lognormal_02,n8_wide_layered_lognormal,8,wide_layered,lognormal,low,2,12,11809856361587384055,false,rho_l_outside_target_bin,0.3529411764705882352941176471,1,,
EXP-08,confirmatory,EXP-08-confirmatory-v1,exp08_confirmatory_n8_wide_layered_lognormal_02,n8_wide_layered_lognormal,8,wide_layered,lognormal,low,2,13,17190940402006611038,false,rho_l_outside_target_bin,0.45,1,,
EXP-08,confirmatory,EXP-08-confirmatory-v1,exp08_confirmatory_n8_wide_layered_lognormal_02,n8_wide_layered_lognormal,8,wide_layered,lognormal,low,2,14,14047062725228263172,false,rho_l_outside_target_bin,0.4166666666666666666666666667,2,,
EXP-08,confirmatory,EXP-08-confirmatory-v1,exp08_confirmatory_n8_wide_layered_lognormal_02,n8_wide_layered_lognormal,8,wide_layered,lognormal,low,2,15,1988927659683308677,false,rho_l_outside_target_bin,0.4285714285714285714285714286,1,,
EXP-08,confirmatory,EXP-08-confirmatory-v1,exp08_confirmatory_n8_wide_layered_lognormal_02,n8_wide_layered_lognormal,8,wide_layered,lognormal,low,2,16,4232896292668445695,true,accepted_all_structural_and_allocator_checks,0.2857142857142857142857142857,2,0.3,0.7
EXP-08,confirmatory,EXP-08-confirmatory-v1,exp08_confirmatory_n8_wide_layered_lognormal_03,n8_wide_layered_lognormal,8,wide_layered,lognormal,low,3,0,3044034637486695790,false,rho_l_outside_target_bin,0.3125,1,,
EXP-08,confirmatory,EXP-08-confirmatory-v1,exp08_confirmatory_n8_wide_layered_lognormal_03,n8_wide_layered_lognormal,8,wide_layered,lognormal,low,3,1,2430596399180878210,true,accepted_all_structural_and_allocator_checks,0.2631578947368421052631578947,3,0.3,0.7
EXP-08,confirmatory,EXP-08-confirmatory-v1,exp08_confirmatory_n8_wide_layered_lognormal_04,n8_wide_layered_lognormal,8,wide_layered,lognormal,low,4,0,6187189748325712714,false,rho_l_outside_target_bin,0.3157894736842105263157894737,1,,
EXP-08,confirmatory,EXP-08-confirmatory-v1,exp08_confirmatory_n8_wide_layered_lognormal_04,n8_wide_layered_lognormal,8,wide_layered,lognormal,low,4,1,14091220224422106531,false,rho_l_outside_target_bin,0.3684210526315789473684210526,1,,
EXP-08,confirmatory,EXP-08-confirmatory-v1,exp08_confirmatory_n8_wide_layered_lognormal_04,n8_wide_layered_lognormal,8,wide_layered,lognormal,low,4,2,7401643209533070743,false,rho_l_outside_target_bin,0.45,1,,
EXP-08,confirmatory,EXP-08-confirmatory-v1,exp08_confirmatory_n8_wide_layered_lognormal_04,n8_wide_layered_lognormal,8,wide_layered,lognormal,low,4,3,13638855354419030071,false,rho_l_outside_target_bin,0.3333333333333333333333333333,1,,
EXP-08,confirmatory,EXP-08-confirmatory-v1,exp08_confirmatory_n8_wide_layered_lognormal_04,n8_wide_layered_lognormal,8,wide_layered,lognormal,low,4,4,9766970486555732644,false,rho_l_outside_target_bin,0.4666666666666666666666666667,1,,
EXP-08,confirmatory,EXP-08-confirmatory-v1,exp08_confirmatory_n8_wide_layered_lognormal_04,n8_wide_layered_lognormal,8,wide_layered,lognormal,low,4,5,12012281295078380727,false,rho_l_outside_target_bin,0.3076923076923076923076923077,1,,
EXP-08,confirmatory,EXP-08-confirmatory-v1,exp08_confirmatory_n8_wide_layered_lognormal_04,n8_wide_layered_lognormal,8,wide_layered,lognormal,low,4,6,15906831824463161536,true,accepted_all_structural_and_allocator_checks,0.25,2,0.3,0.7
EXP-08,confirmatory,EXP-08-confirmatory-v1,exp08_confirmatory_n8_wide_layered_lognormal_05,n8_wide_layered_lognormal,8,wide_layered,lognormal,low,5,0,106806914665855725,false,rho_l_outside_target_bin,0.3181818181818181818181818182,1,,
EXP-08,confirmatory,EXP-08-confirmatory-v1,exp08_confirmatory_n8_wide_layered_lognormal_05,n8_wide_layered_lognormal,8,wide_layered,lognormal,low,5,1,735858828955034549,false,rho_l_outside_target_bin,0.3333333333333333333333333333,1,,
EXP-08,confirmatory,EXP-08-confirmatory-v1,exp08_confirmatory_n8_wide_layered_lognormal_05,n8_wide_layered_lognormal,8,wide_layered,lognormal,low,5,2,7463995754730811249,false,rho_l_outside_target_bin,0.4285714285714285714285714286,1,,
EXP-08,confirmatory,EXP-08-confirmatory-v1,exp08_confirmatory_n8_wide_layered_lognormal_05,n8_wide_layered_lognormal,8,wide_layered,lognormal,low,5,3,2730128955234810878,false,rho_l_outside_target_bin,0.4545454545454545454545454545,1,,
EXP-08,confirmatory,EXP-08-confirmatory-v1,exp08_confirmatory_n8_wide_layered_lognormal_05,n8_wide_layered_lognormal,8,wide_layered,lognormal,low,5,4,10022788545951839635,false,rho_l_outside_target_bin,0.3157894736842105263157894737,1,,
EXP-08,confirmatory,EXP-08-confirmatory-v1,exp08_confirmatory_n8_wide_layered_lognormal_05,n8_wide_layered_lognormal,8,wide_layered,lognormal,low,5,5,1080504249270006968,false,rho_l_outside_target_bin,0.4545454545454545454545454545,1,,
EXP-08,confirmatory,EXP-08-confirmatory-v1,exp08_confirmatory_n8_wide_layered_lognormal_05,n8_wide_layered_lognormal,8,wide_layered,lognormal,low,5,6,14256223979952985949,false,rho_l_outside_target_bin,0.5,1,,
EXP-08,confirmatory,EXP-08-confirmatory-v1,exp08_confirmatory_n8_wide_layered_lognormal_05,n8_wide_layered_lognormal,8,wide_layered,lognormal,low,5,7,2660760136177282808,false,rho_l_outside_target_bin,0.3529411764705882352941176471,1,,
EXP-08,confirmatory,EXP-08-confirmatory-v1,exp08_confirmatory_n8_wide_layered_lognormal_05,n8_wide_layered_lognormal,8,wide_layered,lognormal,low,5,8,1175069958481884210,true,accepted_all_structural_and_allocator_checks,0.2666666666666666666666666667,2,0.3,0.7
EXP-08,confirmatory,EXP-08-confirmatory-v1,exp08_confirmatory_n8_wide_layered_lognormal_06,n8_wide_layered_lognormal,8,wide_layered,lognormal,low,6,0,1693561374263112316,false,rho_l_outside_target_bin,0.3076923076923076923076923077,1,,
EXP-08,confirmatory,EXP-08-confirmatory-v1,exp08_confirmatory_n8_wide_layered_lognormal_06,n8_wide_layered_lognormal,8,wide_layered,lognormal,low,6,1,11840713424266372330,true,accepted_all_structural_and_allocator_checks,0.25,1,0.3,0.7
EXP-08,confirmatory,EXP-08-confirmatory-v1,exp08_confirmatory_n8_wide_layered_lognormal_07,n8_wide_layered_lognormal,8,wide_layered,lognormal,low,7,0,7824375688821155175,false,rho_l_outside_target_bin,0.4736842105263157894736842105,1,,
EXP-08,confirmatory,EXP-08-confirmatory-v1,exp08_confirmatory_n8_wide_layered_lognormal_07,n8_wide_layered_lognormal,8,wide_layered,lognormal,low,7,1,12899190248119742512,false,rho_l_outside_target_bin,0.4375,1,,
EXP-08,confirmatory,EXP-08-confirmatory-v1,exp08_confirmatory_n8_wide_layered_lognormal_07,n8_wide_layered_lognormal,8,wide_layered,lognormal,low,7,2,18076342635717102467,false,rho_l_outside_target_bin,0.3888888888888888888888888889,1,,
EXP-08,confirmatory,EXP-08-confirmatory-v1,exp08_confirmatory_n8_wide_layered_lognormal_07,n8_wide_layered_lognormal,8,wide_layered,lognormal,low,7,3,14113133579389290058,false,rho_l_outside_target_bin,0.3157894736842105263157894737,1,,
EXP-08,confirmatory,EXP-08-confirmatory-v1,exp08_confirmatory_n8_wide_layered_lognormal_07,n8_wide_layered_lognormal,8,wide_layered,lognormal,low,7,4,8793142789765871083,false,rho_l_outside_target_bin,0.3529411764705882352941176471,2,,
EXP-08,confirmatory,EXP-08-confirmatory-v1,exp08_confirmatory_n8_wide_layered_lognormal_07,n8_wide_layered_lognormal,8,wide_layered,lognormal,low,7,5,939000452153926158,false,rho_l_outside_target_bin,0.3181818181818181818181818182,1,,
EXP-08,confirmatory,EXP-08-confirmatory-v1,exp08_confirmatory_n8_wide_layered_lognormal_07,n8_wide_layered_lognormal,8,wide_layered,lognormal,low,7,6,17547711590945024878,false,rho_l_outside_target_bin,0.3333333333333333333333333333,1,,
EXP-08,confirmatory,EXP-08-confirmatory-v1,exp08_confirmatory_n8_wide_layered_lognormal_07,n8_wide_layered_lognormal,8,wide_layered,lognormal,low,7,7,4964678108615353042,false,rho_l_outside_target_bin,0.3076923076923076923076923077,1,,
EXP-08,confirmatory,EXP-08-confirmatory-v1,exp08_confirmatory_n8_wide_layered_lognormal_07,n8_wide_layered_lognormal,8,wide_layered,lognormal,low,7,8,2891226597804382130,false,rho_l_outside_target_bin,0.3333333333333333333333333333,1,,
EXP-08,confirmatory,EXP-08-confirmatory-v1,exp08_confirmatory_n8_wide_layered_lognormal_07,n8_wide_layered_lognormal,8,wide_layered,lognormal,low,7,9,7736049741764238224,false,rho_l_outside_target_bin,0.3636363636363636363636363636,1,,
EXP-08,confirmatory,EXP-08-confirmatory-v1,exp08_confirmatory_n8_wide_layered_lognormal_07,n8_wide_layered_lognormal,8,wide_layered,lognormal,low,7,10,8627463087078231333,false,rho_l_outside_target_bin,0.5,1,,
EXP-08,confirmatory,EXP-08-confirmatory-v1,exp08_confirmatory_n8_wide_layered_lognormal_07,n8_wide_layered_lognormal,8,wide_layered,lognormal,low,7,11,6876098515511776797,false,rho_l_outside_target_bin,0.3333333333333333333333333333,1,,
EXP-08,confirmatory,EXP-08-confirmatory-v1,exp08_confirmatory_n8_wide_layered_lognormal_07,n8_wide_layered_lognormal,8,wide_layered,lognormal,low,7,12,11074216813564209570,false,rho_l_outside_target_bin,0.3181818181818181818181818182,2,,
EXP-08,confirmatory,EXP-08-confirmatory-v1,exp08_confirmatory_n8_wide_layered_lognormal_07,n8_wide_layered_lognormal,8,wide_layered,lognormal,low,7,13,6381900286394404860,false,rho_l_outside_target_bin,0.3809523809523809523809523810,1,,
EXP-08,confirmatory,EXP-08-confirmatory-v1,exp08_confirmatory_n8_wide_layered_lognormal_07,n8_wide_layered_lognormal,8,wide_layered,lognormal,low,7,14,6559093446732756269,true,accepted_all_structural_and_allocator_checks,0.2222222222222222222222222222,4,0.3,0.7
EXP-08,confirmatory,EXP-08-confirmatory-v1,exp08_confirmatory_n8_wide_layered_lognormal_08,n8_wide_layered_lognormal,8,wide_layered,lognormal,low,8,0,11960796976583651020,false,rho_l_outside_target_bin,0.4375,1,,
EXP-08,confirmatory,EXP-08-confirmatory-v1,exp08_confirmatory_n8_wide_layered_lognormal_08,n8_wide_layered_lognormal,8,wide_layered,lognormal,low,8,1,10564659884773817791,false,rho_l_outside_target_bin,0.5,1,,
EXP-08,confirmatory,EXP-08-confirmatory-v1,exp08_confirmatory_n8_wide_layered_lognormal_08,n8_wide_layered_lognormal,8,wide_layered,lognormal,low,8,2,4545195329094984271,true,accepted_all_structural_and_allocator_checks,0.2352941176470588235294117647,4,0.3,0.7
EXP-08,confirmatory,EXP-08-confirmatory-v1,exp08_confirmatory_n8_wide_layered_lognormal_09,n8_wide_layered_lognormal,8,wide_layered,lognormal,low,9,0,14765439348785808975,false,rho_l_outside_target_bin,0.3529411764705882352941176471,2,,
EXP-08,confirmatory,EXP-08-confirmatory-v1,exp08_confirmatory_n8_wide_layered_lognormal_09,n8_wide_layered_lognormal,8,wide_layered,lognormal,low,9,1,18374965400440659951,false,rho_l_outside_target_bin,0.4,1,,
EXP-08,confirmatory,EXP-08-confirmatory-v1,exp08_confirmatory_n8_wide_layered_lognormal_09,n8_wide_layered_lognormal,8,wide_layered,lognormal,low,9,2,8309733860612745586,false,rho_l_outside_target_bin,0.3157894736842105263157894737,1,,
EXP-08,confirmatory,EXP-08-confirmatory-v1,exp08_confirmatory_n8_wide_layered_lognormal_09,n8_wide_layered_lognormal,8,wide_layered,lognormal,low,9,3,3881129947518128371,false,rho_l_outside_target_bin,0.3157894736842105263157894737,1,,
EXP-08,confirmatory,EXP-08-confirmatory-v1,exp08_confirmatory_n8_wide_layered_lognormal_09,n8_wide_layered_lognormal,8,wide_layered,lognormal,low,9,4,12807008249693485591,false,rho_l_outside_target_bin,0.375,1,,
EXP-08,confirmatory,EXP-08-confirmatory-v1,exp08_confirmatory_n8_wide_layered_lognormal_09,n8_wide_layered_lognormal,8,wide_layered,lognormal,low,9,5,8615855840211185908,false,rho_l_outside_target_bin,0.4210526315789473684210526316,1,,
EXP-08,confirmatory,EXP-08-confirmatory-v1,exp08_confirmatory_n8_wide_layered_lognormal_09,n8_wide_layered_lognormal,8,wide_layered,lognormal,low,9,6,15963885726694186063,false,rho_l_outside_target_bin,0.3529411764705882352941176471,2,,
EXP-08,confirmatory,EXP-08-confirmatory-v1,exp08_confirmatory_n8_wide_layered_lognormal_09,n8_wide_layered_lognormal,8,wide_layered,lognormal,low,9,7,17153481307673324688,true,accepted_all_structural_and_allocator_checks,0.2666666666666666666666666667,2,0.3,0.7
EXP-08,confirmatory,EXP-08-confirmatory-v1,exp08_confirmatory_n8_wide_layered_lognormal_10,n8_wide_layered_lognormal,8,wide_layered,lognormal,low,10,0,9699048137015219785,true,accepted_all_structural_and_allocator_checks,0.2380952380952380952380952381,3,0.3,0.7
EXP-08,confirmatory,EXP-08-confirmatory-v1,exp08_confirmatory_n8_wide_layered_lognormal_11,n8_wide_layered_lognormal,8,wide_layered,lognormal,low,11,0,8292811172579135984,false,rho_l_outside_target_bin,0.4285714285714285714285714286,1,,
EXP-08,confirmatory,EXP-08-confirmatory-v1,exp08_confirmatory_n8_wide_layered_lognormal_11,n8_wide_layered_lognormal,8,wide_layered,lognormal,low,11,1,80998698053436776,true,accepted_all_structural_and_allocator_checks,0.25,4,0.3,0.7
EXP-08,confirmatory,EXP-08-confirmatory-v1,exp08_confirmatory_n8_wide_layered_lognormal_12,n8_wide_layered_lognormal,8,wide_layered,lognormal,low,12,0,3509948382974652416,false,rho_l_outside_target_bin,0.3333333333333333333333333333,1,,
